payroll_id,employee_id,hospital_id,hospital_name,payroll_month,regular_hours,overtime_hours,hourly_pay_rate,regular_pay,overtime_pay,bonus,gross_pay,tax_amount,benefits_deduction,net_pay,payment_status
PAY00021670,EMP003612,224043,TARAVISTA BEHAVIORAL HEALTH CENTER,2026-05,134,1,68.13,9129.42,102.19,0.0,9231.61,1684.04,342.12,7205.45,Paid
PAY00021671,EMP003612,224043,TARAVISTA BEHAVIORAL HEALTH CENTER,2026-04,151,23,68.13,10287.63,2350.48,0.0,12638.11,2408.76,244.88,9984.47,Paid
PAY00021672,EMP003612,224043,TARAVISTA BEHAVIORAL HEALTH CENTER,2026-03,131,19,68.13,8925.03,1941.7,0.0,10866.73,1776.9,295.88,8793.95,Paid
PAY00021673,EMP003613,223302,BOSTON CHILDREN'S HOSPITAL,2026-08,127,15,36.51,4636.77,821.47,0.0,5458.24,914.56,121.52,4422.16,Paid
PAY00021674,EMP003613,223302,BOSTON CHILDREN'S HOSPITAL,2026-07,144,28,36.51,5257.44,1533.42,0.0,6790.86,1180.63,397.1,5213.13,Paid
PAY00021675,EMP003613,223302,BOSTON CHILDREN'S HOSPITAL,2026-06,142,13,36.51,5184.42,711.94,0.0,5896.36,1031.96,395.93,4468.47,Paid
PAY00021676,EMP003613,223302,BOSTON CHILDREN'S HOSPITAL,2026-05,130,8,36.51,4746.3,438.12,0.0,5184.42,1243.43,336.08,3604.91,Paid
PAY00021677,EMP003613,223302,BOSTON CHILDREN'S HOSPITAL,2026-04,134,29,36.51,4892.34,1588.18,0.0,6480.52,1165.08,211.63,5103.81,Paid
PAY00021678,EMP003613,223302,BOSTON CHILDREN'S HOSPITAL,2026-03,143,6,36.51,5220.93,328.59,0.0,5549.52,995.27,405.88,4148.37,Paid
PAY00021679,EMP003614,224018,ARBOUR HUMAN RESOURCE INSTITUTE,2026-08,165,13,53.92,8896.8,1051.44,2328.63,12276.87,2924.48,309.29,9043.1,Paid
PAY00021680,EMP003614,224018,ARBOUR HUMAN RESOURCE INSTITUTE,2026-07,163,18,53.92,8788.96,1455.84,0.0,10244.8,2375.54,349.84,7519.42,Paid
PAY00021681,EMP003614,224018,ARBOUR HUMAN RESOURCE INSTITUTE,2026-06,158,35,53.92,8519.36,2830.8,0.0,11350.16,2367.5,314.88,8667.78,Processing
PAY00021682,EMP003614,224018,ARBOUR HUMAN RESOURCE INSTITUTE,2026-05,153,36,53.92,8249.76,2911.68,0.0,11161.44,2589.73,385.36,8186.35,On Hold
PAY00021683,EMP003614,224018,ARBOUR HUMAN RESOURCE INSTITUTE,2026-04,137,1,53.92,7387.04,80.88,0.0,7467.92,1794.47,243.51,5429.94,Paid
PAY00021684,EMP003614,224018,ARBOUR HUMAN RESOURCE INSTITUTE,2026-03,134,19,53.92,7225.28,1536.72,843.74,9605.74,1940.69,346.91,7318.14,Paid
PAY00021685,EMP003615,224022,BOURNEWOOD HOSPITAL,2026-08,134,12,55.16,7391.44,992.88,808.74,9193.06,2019.97,383.49,6789.6,Paid
PAY00021686,EMP003615,224022,BOURNEWOOD HOSPITAL,2026-07,144,13,55.16,7943.04,1075.62,0.0,9018.66,1930.57,388.29,6699.8,Paid
PAY00021687,EMP003615,224022,BOURNEWOOD HOSPITAL,2026-06,141,1,55.16,7777.56,82.74,0.0,7860.3,1266.71,145.84,6447.75,Processing
PAY00021688,EMP003615,224022,BOURNEWOOD HOSPITAL,2026-05,160,27,55.16,8825.6,2233.98,673.06,11732.64,2798.44,252.11,8682.09,Paid
PAY00021689,EMP003615,224022,BOURNEWOOD HOSPITAL,2026-04,172,3,55.16,9487.52,248.22,0.0,9735.74,2026.27,238.09,7471.38,Paid
PAY00021690,EMP003615,224022,BOURNEWOOD HOSPITAL,2026-03,128,10,55.16,7060.48,827.4,0.0,7887.88,1845.32,278.06,5764.5,Processing
PAY00021691,EMP003616,220036,BOSTON MEDICAL CENTER-BRIGHTON,2026-08,138,23,53.84,7429.92,1857.48,0.0,9287.4,1760.98,243.74,7282.68,Paid
PAY00021692,EMP003616,220036,BOSTON MEDICAL CENTER-BRIGHTON,2026-07,159,34,53.84,8560.56,2745.84,0.0,11306.4,2498.85,359.05,8448.5,Paid
PAY00021693,EMP003616,220036,BOSTON MEDICAL CENTER-BRIGHTON,2026-06,165,34,53.84,8883.6,2745.84,0.0,11629.44,2189.04,384.98,9055.42,Paid
PAY00021694,EMP003616,220036,BOSTON MEDICAL CENTER-BRIGHTON,2026-05,151,25,53.84,8129.84,2019.0,0.0,10148.84,1974.0,305.08,7869.76,Paid
PAY00021695,EMP003616,220036,BOSTON MEDICAL CENTER-BRIGHTON,2026-04,159,34,53.84,8560.56,2745.84,1520.06,12826.46,2103.89,242.48,10480.09,Paid
PAY00021696,EMP003616,220036,BOSTON MEDICAL CENTER-BRIGHTON,2026-03,151,32,53.84,8129.84,2584.32,496.61,11210.77,2621.72,222.33,8366.72,Paid
PAY00021697,EMP003617,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,2026-08,125,15,57.78,7222.5,1300.05,1689.84,10212.39,1879.29,413.96,7919.14,Paid
PAY00021698,EMP003617,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,2026-07,131,1,57.78,7569.18,86.67,2313.68,9969.53,2308.33,183.54,7477.66,Paid
PAY00021699,EMP003617,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,2026-06,138,31,57.78,7973.64,2686.77,0.0,10660.41,1837.77,445.48,8377.16,Paid
PAY00021700,EMP003617,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,2026-05,171,20,57.78,9880.38,1733.4,499.13,12112.91,2652.19,285.75,9174.97,Paid
PAY00021701,EMP003617,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,2026-04,170,29,57.78,9822.6,2513.43,0.0,12336.03,3082.64,287.98,8965.41,Paid
PAY00021702,EMP003617,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,2026-03,137,28,57.78,7915.86,2426.76,0.0,10342.62,2167.86,415.14,7759.62,Paid
PAY00021703,EMP003618,220119,BRIGHAM AND WOMEN FAULKNER HOSPITAL,2026-08,162,6,51.65,8367.3,464.85,0.0,8832.15,2059.25,132.27,6640.63,Paid
PAY00021704,EMP003618,220119,BRIGHAM AND WOMEN FAULKNER HOSPITAL,2026-07,124,35,51.65,6404.6,2711.62,1474.83,10591.05,2556.84,133.83,7900.38,Paid
PAY00021705,EMP003618,220119,BRIGHAM AND WOMEN FAULKNER HOSPITAL,2026-06,176,4,51.65,9090.4,309.9,0.0,9400.3,2169.85,158.08,7072.37,Paid
PAY00021706,EMP003618,220119,BRIGHAM AND WOMEN FAULKNER HOSPITAL,2026-05,169,28,51.65,8728.85,2169.3,807.95,11706.1,1923.23,336.14,9446.73,Paid
PAY00021707,EMP003618,220119,BRIGHAM AND WOMEN FAULKNER HOSPITAL,2026-04,152,21,51.65,7850.8,1626.97,0.0,9477.77,2328.52,232.5,6916.75,Paid
PAY00021708,EMP003618,220119,BRIGHAM AND WOMEN FAULKNER HOSPITAL,2026-03,174,22,51.65,8987.1,1704.45,0.0,10691.55,2260.48,146.32,8284.75,Paid
PAY00021709,EMP003619,221302,FAIRVIEW HOSPITAL,2026-08,165,29,53.07,8756.55,2308.55,2310.45,13375.55,3061.71,326.78,9987.06,Paid
PAY00021710,EMP003619,221302,FAIRVIEW HOSPITAL,2026-07,159,28,53.07,8438.13,2228.94,0.0,10667.07,2091.97,439.93,8135.17,Paid
PAY00021711,EMP003619,221302,FAIRVIEW HOSPITAL,2026-06,125,15,53.07,6633.75,1194.07,0.0,7827.82,1311.73,311.65,6204.44,Paid
PAY00021712,EMP003619,221302,FAIRVIEW HOSPITAL,2026-05,133,25,53.07,7058.31,1990.12,0.0,9048.43,1815.83,332.8,6899.8,Paid
PAY00021713,EMP003619,221302,FAIRVIEW HOSPITAL,2026-04,149,6,53.07,7907.43,477.63,2472.23,10857.29,1994.13,243.42,8619.74,Paid
PAY00021714,EMP003619,221302,FAIRVIEW HOSPITAL,2026-03,133,25,53.07,7058.31,1990.12,0.0,9048.43,1851.99,149.25,7047.19,Paid
PAY00021715,EMP003620,220030,BAYSTATE WING HOSPITAL,2026-08,172,21,46.81,8051.32,1474.51,0.0,9525.83,1979.61,276.02,7270.2,Paid
PAY00021716,EMP003620,220030,BAYSTATE WING HOSPITAL,2026-07,125,21,46.81,5851.25,1474.51,0.0,7325.76,1667.64,378.0,5280.12,Paid
PAY00021717,EMP003620,220030,BAYSTATE WING HOSPITAL,2026-06,134,36,46.81,6272.54,2527.74,2055.42,10855.7,1928.05,368.54,8559.11,Paid
PAY00021718,EMP003620,220030,BAYSTATE WING HOSPITAL,2026-05,136,2,46.81,6366.16,140.43,0.0,6506.59,1332.32,205.84,4968.43,Paid
PAY00021719,EMP003620,220030,BAYSTATE WING HOSPITAL,2026-04,173,6,46.81,8098.13,421.29,899.68,9419.1,1860.79,133.31,7425.0,Paid
PAY00021720,EMP003620,220030,BAYSTATE WING HOSPITAL,2026-03,163,22,46.81,7630.03,1544.73,0.0,9174.76,2066.53,321.37,6786.86,Paid
PAY00021721,EMP003621,220016,BAYSTATE FRANKLIN MEDICAL CENTER,2026-08,175,7,39.23,6865.25,411.91,0.0,7277.16,1419.22,180.94,5677.0,Paid
PAY00021722,EMP003621,220016,BAYSTATE FRANKLIN MEDICAL CENTER,2026-07,164,16,39.23,6433.72,941.52,1342.99,8718.23,1823.23,203.48,6691.52,Paid
PAY00021723,EMP003621,220016,BAYSTATE FRANKLIN MEDICAL CENTER,2026-06,125,29,39.23,4903.75,1706.5,1616.6,8226.85,1492.43,323.07,6411.35,Paid
PAY00021724,EMP003621,220016,BAYSTATE FRANKLIN MEDICAL CENTER,2026-05,152,3,39.23,5962.96,176.53,0.0,6139.49,1249.88,384.93,4504.68,Paid
PAY00021725,EMP003621,220016,BAYSTATE FRANKLIN MEDICAL CENTER,2026-04,171,14,39.23,6708.33,823.83,0.0,7532.16,1715.57,225.16,5591.43,Paid
PAY00021726,EMP003621,220016,BAYSTATE FRANKLIN MEDICAL CENTER,2026-03,165,12,39.23,6472.95,706.14,924.04,8103.13,1413.22,337.57,6352.34,Paid
PAY00021727,EMP003622,220063,LOWELL GENERAL HOSPITAL,2026-08,166,26,132.9,22061.4,5183.1,0.0,27244.5,5397.45,396.28,21450.77,Paid
PAY00021728,EMP003622,220063,LOWELL GENERAL HOSPITAL,2026-07,154,9,132.9,20466.6,1794.15,0.0,22260.75,5081.48,278.98,16900.29,Paid
PAY00021729,EMP003622,220063,LOWELL GENERAL HOSPITAL,2026-06,168,15,132.9,22327.2,2990.25,2350.06,27667.51,6611.52,163.46,20892.53,Paid
PAY00021730,EMP003622,220063,LOWELL GENERAL HOSPITAL,2026-05,126,23,132.9,16745.4,4585.05,0.0,21330.45,4186.2,356.33,16787.92,Paid
PAY00021731,EMP003622,220063,LOWELL GENERAL HOSPITAL,2026-04,140,14,132.9,18606.0,2790.9,0.0,21396.9,5144.64,374.87,15877.39,Paid
PAY00021732,EMP003622,220063,LOWELL GENERAL HOSPITAL,2026-03,155,32,132.9,20599.5,6379.2,0.0,26978.7,6625.76,230.44,20122.5,Paid
PAY00021733,EMP003623,220175,METROWEST MEDICAL CENTER,2026-08,167,10,39.62,6616.54,594.3,0.0,7210.84,1543.74,126.22,5540.88,Paid
PAY00021734,EMP003623,220175,METROWEST MEDICAL CENTER,2026-07,159,15,39.62,6299.58,891.45,1019.01,8210.04,1794.5,269.89,6145.65,Paid
PAY00021735,EMP003623,220175,METROWEST MEDICAL CENTER,2026-06,141,1,39.62,5586.42,59.43,0.0,5645.85,1132.39,282.28,4231.18,Paid
PAY00021736,EMP003623,220175,METROWEST MEDICAL CENTER,2026-05,125,29,39.62,4952.5,1723.47,0.0,6675.97,1384.35,420.77,4870.85,Paid
PAY00021737,EMP003623,220175,METROWEST MEDICAL CENTER,2026-04,175,12,39.62,6933.5,713.16,0.0,7646.66,1463.05,329.18,5854.43,Paid
PAY00021738,EMP003623,220175,METROWEST MEDICAL CENTER,2026-03,133,20,39.62,5269.46,1188.6,1231.37,7689.43,1427.4,304.51,5957.52,Paid
PAY00021739,EMP003624,220020,SAINT ANNE'S HOSPITAL,2026-08,147,28,77.39,11376.33,3250.38,0.0,14626.71,3351.19,129.11,11146.41,Paid
PAY00021740,EMP003624,220020,SAINT ANNE'S HOSPITAL,2026-07,133,35,77.39,10292.87,4062.98,0.0,14355.85,2997.76,124.98,11233.11,Paid
PAY00021741,EMP003624,220020,SAINT ANNE'S HOSPITAL,2026-06,156,12,77.39,12072.84,1393.02,1795.91,15261.77,3807.26,141.4,11313.11,Processing
PAY00021742,EMP003624,220020,SAINT ANNE'S HOSPITAL,2026-05,147,1,77.39,11376.33,116.09,1127.85,12620.27,3123.69,330.23,9166.35,Paid
PAY00021743,EMP003624,220020,SAINT ANNE'S HOSPITAL,2026-04,128,0,77.39,9905.92,0.0,0.0,9905.92,2013.94,194.14,7697.84,Paid
PAY00021744,EMP003624,220020,SAINT ANNE'S HOSPITAL,2026-03,124,0,77.39,9596.36,0.0,0.0,9596.36,2251.33,182.99,7162.04,Paid
PAY00021745,EMP003625,220024,HOLYOKE MEDICAL CENTER,2026-08,140,11,82.67,11573.8,1364.06,401.74,13339.6,3177.88,294.57,9867.15,Paid
PAY00021746,EMP003625,220024,HOLYOKE MEDICAL CENTER,2026-07,171,20,82.67,14136.57,2480.1,0.0,16616.67,3330.76,344.61,12941.3,Paid
PAY00021747,EMP003625,220024,HOLYOKE MEDICAL CENTER,2026-06,163,11,82.67,13475.21,1364.06,0.0,14839.27,3006.28,368.98,11464.01,Paid
PAY00021748,EMP003625,220024,HOLYOKE MEDICAL CENTER,2026-05,175,33,82.67,14467.25,4092.16,2101.04,20660.45,3762.66,223.82,16673.97,Paid
PAY00021749,EMP003625,220024,HOLYOKE MEDICAL CENTER,2026-04,130,16,82.67,10747.1,1984.08,2446.26,15177.44,3038.47,243.5,11895.47,Paid
PAY00021750,EMP003625,220024,HOLYOKE MEDICAL CENTER,2026-03,155,5,82.67,12813.85,620.03,0.0,13433.88,2648.26,225.38,10560.24,Paid
PAY00021751,EMP003626,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,2026-08,124,16,63.32,7851.68,1519.68,963.47,10334.83,2243.99,435.19,7655.65,Paid
PAY00021752,EMP003626,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,2026-07,162,22,63.32,10257.84,2089.56,1746.48,14093.88,3096.47,160.91,10836.5,Paid
PAY00021753,EMP003626,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,2026-06,174,1,63.32,11017.68,94.98,0.0,11112.66,2011.46,390.98,8710.22,Paid
PAY00021754,EMP003626,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,2026-05,147,4,63.32,9308.04,379.92,0.0,9687.96,2267.73,288.19,7132.04,Paid
PAY00021755,EMP003626,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,2026-04,140,35,63.32,8864.8,3324.3,0.0,12189.1,2017.72,436.02,9735.36,Paid
PAY00021756,EMP003626,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,2026-03,159,26,63.32,10067.88,2469.48,1921.64,14459.0,3340.13,222.8,10896.07,Paid
PAY00021757,EMP003627,220065,BAYSTATE NOBLE HOSPITAL,2026-08,126,34,39.79,5013.54,2029.29,2073.64,9116.47,1788.28,255.21,7072.98,Paid
PAY00021758,EMP003627,220065,BAYSTATE NOBLE HOSPITAL,2026-07,155,12,39.79,6167.45,716.22,0.0,6883.67,1324.24,162.31,5397.12,Paid
PAY00021759,EMP003627,220065,BAYSTATE NOBLE HOSPITAL,2026-06,133,25,39.79,5292.07,1492.12,0.0,6784.19,1265.27,406.92,5112.0,Paid
PAY00021760,EMP003627,220065,BAYSTATE NOBLE HOSPITAL,2026-05,154,17,39.79,6127.66,1014.64,0.0,7142.3,1278.72,268.71,5594.87,Paid
PAY00021761,EMP003627,220065,BAYSTATE NOBLE HOSPITAL,2026-04,171,33,39.79,6804.09,1969.61,1500.02,10273.72,2185.39,263.24,7825.09,Paid
PAY00021762,EMP003627,220065,BAYSTATE NOBLE HOSPITAL,2026-03,174,26,39.79,6923.46,1551.81,0.0,8475.27,1831.07,283.19,6361.01,Paid
PAY00021763,EMP003628,220024,HOLYOKE MEDICAL CENTER,2026-08,122,8,53.53,6530.66,642.36,0.0,7173.02,1342.04,179.3,5651.68,Paid
PAY00021764,EMP003628,220024,HOLYOKE MEDICAL CENTER,2026-07,166,16,53.53,8885.98,1284.72,1273.65,11444.35,2710.55,257.37,8476.43,Paid
PAY00021765,EMP003628,220024,HOLYOKE MEDICAL CENTER,2026-06,164,7,53.53,8778.92,562.07,0.0,9340.99,1497.05,265.49,7578.45,Paid
PAY00021766,EMP003628,220024,HOLYOKE MEDICAL CENTER,2026-05,150,31,53.53,8029.5,2489.14,0.0,10518.64,2354.48,291.09,7873.07,Paid
PAY00021767,EMP003628,220024,HOLYOKE MEDICAL CENTER,2026-04,159,8,53.53,8511.27,642.36,0.0,9153.63,2122.23,423.79,6607.61,Paid
PAY00021768,EMP003628,220024,HOLYOKE MEDICAL CENTER,2026-03,154,1,53.53,8243.62,80.3,1907.68,10231.6,1807.83,449.82,7973.95,Paid
PAY00021769,EMP003629,220066,MERCY MEDICAL CTR,2026-08,155,24,50.38,7808.9,1813.68,2330.28,11952.86,1969.49,354.46,9628.91,Paid
PAY00021770,EMP003629,220066,MERCY MEDICAL CTR,2026-07,124,25,50.38,6247.12,1889.25,0.0,8136.37,2025.36,236.23,5874.78,Paid
PAY00021771,EMP003629,220066,MERCY MEDICAL CTR,2026-06,159,25,50.38,8010.42,1889.25,0.0,9899.67,1883.53,159.29,7856.85,Paid
PAY00021772,EMP003629,220066,MERCY MEDICAL CTR,2026-05,138,11,50.38,6952.44,831.27,0.0,7783.71,1625.39,426.9,5731.42,Paid
PAY00021773,EMP003629,220066,MERCY MEDICAL CTR,2026-04,141,26,50.38,7103.58,1964.82,0.0,9068.4,1814.62,378.17,6875.61,Paid
PAY00021774,EMP003629,220066,MERCY MEDICAL CTR,2026-03,159,22,50.38,8010.42,1662.54,0.0,9672.96,2146.61,324.98,7201.37,Paid
PAY00021775,EMP003630,220105,WINCHESTER HOSPITAL,2026-08,126,14,39.45,4970.7,828.45,0.0,5799.15,1099.61,303.31,4396.23,Paid
PAY00021776,EMP003630,220105,WINCHESTER HOSPITAL,2026-07,149,15,39.45,5878.05,887.62,0.0,6765.67,1544.38,410.57,4810.72,Paid
PAY00021777,EMP003630,220105,WINCHESTER HOSPITAL,2026-06,161,33,39.45,6351.45,1952.78,0.0,8304.23,1699.05,288.96,6316.22,Paid
PAY00021778,EMP003630,220105,WINCHESTER HOSPITAL,2026-05,171,12,39.45,6745.95,710.1,0.0,7456.05,1502.45,365.9,5587.7,Paid
PAY00021779,EMP003630,220105,WINCHESTER HOSPITAL,2026-04,131,14,39.45,5167.95,828.45,0.0,5996.4,1467.82,184.7,4343.88,Paid
PAY00021780,EMP003630,220105,WINCHESTER HOSPITAL,2026-03,125,11,39.45,4931.25,650.93,849.59,6431.77,1096.32,192.64,5142.81,Paid
PAY00021781,EMP003631,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,2026-08,140,19,58.52,8192.8,1667.82,0.0,9860.62,1844.34,406.78,7609.5,Paid
PAY00021782,EMP003631,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,2026-07,127,15,58.52,7432.04,1316.7,2109.65,10858.39,1751.22,263.08,8844.09,Paid
PAY00021783,EMP003631,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,2026-06,170,3,58.52,9948.4,263.34,2299.12,12510.86,2519.07,188.47,9803.32,Paid
PAY00021784,EMP003631,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,2026-05,174,16,58.52,10182.48,1404.48,0.0,11586.96,2571.48,238.28,8777.2,Paid
PAY00021785,EMP003631,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,2026-04,162,25,58.52,9480.24,2194.5,950.35,12625.09,3119.21,196.14,9309.74,Paid
PAY00021786,EMP003631,220075,MASSACHUSETTS EYE AND EAR INFIRMARY -,2026-03,146,21,58.52,8543.92,1843.38,0.0,10387.3,2578.51,163.6,7645.19,Paid
PAY00021787,EMP003632,22009F,NORTHAMPTON VA MEDICAL CENTER,2026-08,133,36,54.2,7208.6,2926.8,0.0,10135.4,1915.64,278.43,7941.33,Paid
PAY00021788,EMP003632,22009F,NORTHAMPTON VA MEDICAL CENTER,2026-07,167,16,54.2,9051.4,1300.8,0.0,10352.2,2343.3,337.94,7670.96,Paid
PAY00021789,EMP003632,22009F,NORTHAMPTON VA MEDICAL CENTER,2026-06,142,34,54.2,7696.4,2764.2,0.0,10460.6,2052.34,323.72,8084.54,Paid
PAY00021790,EMP003632,22009F,NORTHAMPTON VA MEDICAL CENTER,2026-05,123,11,54.2,6666.6,894.3,970.47,8531.37,1946.02,314.98,6270.37,Paid
PAY00021791,EMP003632,22009F,NORTHAMPTON VA MEDICAL CENTER,2026-04,158,6,54.2,8563.6,487.8,0.0,9051.4,2228.26,203.29,6619.85,Paid
PAY00021792,EMP003632,22009F,NORTHAMPTON VA MEDICAL CENTER,2026-03,158,29,54.2,8563.6,2357.7,0.0,10921.3,2023.58,414.51,8483.21,Paid
PAY00021793,EMP003633,224038,"WALDEN BEHAVIORAL CARE, LLC",2026-08,167,26,63.96,10681.32,2494.44,0.0,13175.76,3257.16,280.19,9638.41,Paid
PAY00021794,EMP003633,224038,"WALDEN BEHAVIORAL CARE, LLC",2026-07,168,36,63.96,10745.28,3453.84,0.0,14199.12,3225.33,126.03,10847.76,Paid
PAY00021795,EMP003633,224038,"WALDEN BEHAVIORAL CARE, LLC",2026-06,154,10,63.96,9849.84,959.4,0.0,10809.24,2078.31,299.09,8431.84,Paid
PAY00021796,EMP003633,224038,"WALDEN BEHAVIORAL CARE, LLC",2026-05,167,15,63.96,10681.32,1439.1,0.0,12120.42,1965.42,240.07,9914.93,Paid
PAY00021797,EMP003633,224038,"WALDEN BEHAVIORAL CARE, LLC",2026-04,170,4,63.96,10873.2,383.76,0.0,11256.96,2393.26,444.23,8419.47,Paid
PAY00021798,EMP003633,224038,"WALDEN BEHAVIORAL CARE, LLC",2026-03,122,10,63.96,7803.12,959.4,506.65,9269.17,1736.81,220.97,7311.39,Paid
PAY00021799,EMP003634,220066,MERCY MEDICAL CTR,2026-08,154,28,46.5,7161.0,1953.0,0.0,9114.0,1631.94,209.0,7273.06,Paid
PAY00021800,EMP003634,220066,MERCY MEDICAL CTR,2026-07,125,4,46.5,5812.5,279.0,0.0,6091.5,1081.26,167.39,4842.85,Paid
PAY00021801,EMP003634,220066,MERCY MEDICAL CTR,2026-06,146,31,46.5,6789.0,2162.25,0.0,8951.25,2209.92,123.79,6617.54,Paid
PAY00021802,EMP003634,220066,MERCY MEDICAL CTR,2026-05,125,2,46.5,5812.5,139.5,0.0,5952.0,1428.1,377.53,4146.37,Paid
PAY00021803,EMP003634,220066,MERCY MEDICAL CTR,2026-04,170,23,46.5,7905.0,1604.25,0.0,9509.25,2307.11,243.26,6958.88,Paid
PAY00021804,EMP003634,220066,MERCY MEDICAL CTR,2026-03,147,8,46.5,6835.5,558.0,2345.44,9738.94,1915.81,210.29,7612.84,Paid
PAY00021805,EMP003635,224040,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,2026-08,154,7,43.52,6702.08,456.96,1518.58,8677.62,1918.24,350.32,6409.06,Paid
PAY00021806,EMP003635,224040,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,2026-07,173,20,43.52,7528.96,1305.6,0.0,8834.56,1877.83,449.08,6507.65,Paid
PAY00021807,EMP003635,224040,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,2026-06,150,27,43.52,6528.0,1762.56,0.0,8290.56,1979.53,435.02,5876.01,Paid
PAY00021808,EMP003635,224040,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,2026-05,140,30,43.52,6092.8,1958.4,572.74,8623.94,1954.72,350.48,6318.74,Paid
PAY00021809,EMP003635,224040,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,2026-04,160,10,43.52,6963.2,652.8,0.0,7616.0,1528.79,134.79,5952.42,Paid
PAY00021810,EMP003635,224040,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,2026-03,157,4,43.52,6832.64,261.12,0.0,7093.76,1365.38,313.93,5414.45,Paid
PAY00021811,EMP003636,224028,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,2026-08,148,30,57.35,8487.8,2580.75,0.0,11068.55,2562.34,321.85,8184.36,Paid
PAY00021812,EMP003636,224028,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,2026-07,130,9,57.35,7455.5,774.22,0.0,8229.72,1977.93,255.88,5995.91,Paid
PAY00021813,EMP003636,224028,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,2026-06,148,24,57.35,8487.8,2064.6,370.78,10923.18,1958.67,206.71,8757.8,Paid
PAY00021814,EMP003636,224028,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,2026-05,165,12,57.35,9462.75,1032.3,0.0,10495.05,1781.83,249.04,8464.18,Paid
PAY00021815,EMP003636,224028,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,2026-04,170,26,57.35,9749.5,2236.65,605.65,12591.8,3021.86,145.11,9424.83,Paid
PAY00021816,EMP003636,224028,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,2026-03,170,25,57.35,9749.5,2150.62,931.38,12831.5,2089.21,351.52,10390.77,Paid
PAY00021817,EMP003637,224018,ARBOUR HUMAN RESOURCE INSTITUTE,2026-08,144,34,62.71,9030.24,3198.21,0.0,12228.45,2367.77,276.44,9584.24,Paid
PAY00021818,EMP003637,224018,ARBOUR HUMAN RESOURCE INSTITUTE,2026-07,151,32,62.71,9469.21,3010.08,0.0,12479.29,3114.35,194.56,9170.38,Paid
PAY00021819,EMP003637,224018,ARBOUR HUMAN RESOURCE INSTITUTE,2026-06,155,17,62.71,9720.05,1599.11,0.0,11319.16,2488.42,436.9,8393.84,Paid
PAY00021820,EMP003637,224018,ARBOUR HUMAN RESOURCE INSTITUTE,2026-05,132,6,62.71,8277.72,564.39,0.0,8842.11,1646.13,419.82,6776.16,Paid
PAY00021821,EMP003637,224018,ARBOUR HUMAN RESOURCE INSTITUTE,2026-04,167,36,62.71,10472.57,3386.34,0.0,13858.91,3296.24,399.66,10163.01,Paid
PAY00021822,EMP003637,224018,ARBOUR HUMAN RESOURCE INSTITUTE,2026-03,157,14,62.71,9845.47,1316.91,1005.09,12167.47,2146.29,300.65,9720.53,Processing
PAY00021823,EMP003638,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,2026-08,125,28,63.49,7936.25,2666.58,0.0,10602.83,2619.02,376.81,7607.0,Paid
PAY00021824,EMP003638,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,2026-07,145,14,63.49,9206.05,1333.29,1801.69,12341.03,2666.95,266.92,9407.16,Paid
PAY00021825,EMP003638,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,2026-06,170,6,63.49,10793.3,571.41,0.0,11364.71,2386.39,124.57,8853.75,Paid
PAY00021826,EMP003638,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,2026-05,134,34,63.49,8507.66,3237.99,0.0,11745.65,2665.46,247.53,8832.66,Paid
