request_id,hospital_id,hospital_name,city,state,required_role,department,employment_type,shift_preference,required_staff,filled_staff,open_positions,priority,request_status,request_date,assignment_start_date,assignment_end_date,duration_weeks,hourly_bill_rate
REQ001696,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,MARLBOROUGH,MA,ICU Nurse,Intensive Care Unit,Local Contract,Night,9,8,1,High,Partially Filled,2026-06-24,2026-07-20,2026-09-14,8,127.76
REQ001697,220066,MERCY MEDICAL CTR,SPRINGFIELD,MA,Travel Nurse,Travel Nursing,Per Diem,Morning,6,4,2,Medium,Partially Filled,2026-05-23,2026-07-03,2026-08-28,8,149.24
REQ001698,220105,WINCHESTER HOSPITAL,WINCHESTER,MA,Radiologic Technologist,Radiology,Per Diem,Night,13,6,7,Critical,Partially Filled,2026-04-10,2026-05-01,2026-06-26,8,121.97
REQ001699,223300,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,BRIGHTON,MA,Physician,Medical Services,Travel Contract,Night,12,11,1,High,Partially Filled,2026-05-23,2026-06-30,2026-10-20,16,282.25
REQ001700,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,MARLBOROUGH,MA,Radiologic Technologist,Radiology,Travel Contract,Night,3,3,0,Low,Filled,2025-08-02,2025-08-20,2025-12-10,16,99.25
REQ001701,22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,JAMAICA PLAIN,MA,Radiologic Technologist,Radiology,Permanent Placement,Morning,2,0,2,Medium,Open,2026-04-27,2026-06-04,2026-12-03,26,148.59
REQ001702,220176,ST VINCENT HOSPITAL,WORCESTER,MA,Travel Nurse,Travel Nursing,Travel Contract,Night,13,10,3,High,Partially Filled,2025-10-06,2025-10-22,2025-11-19,4,142.8
REQ001703,220016,BAYSTATE FRANKLIN MEDICAL CENTER,GREENFIELD,MA,Laboratory Technician,Laboratory,Per Diem,Evening,15,1,14,High,Partially Filled,2025-11-05,2025-11-23,2025-12-21,4,133.78
REQ001704,220033,NORTHEAST HOSPITAL CORPORATION,BEVERLY,MA,Laboratory Technician,Laboratory,Local Contract,Morning,8,5,3,High,Partially Filled,2026-04-15,2026-05-24,2026-09-13,16,93.02
REQ001705,220084,EMERSON HOSPITAL -,W CONCORD,MA,Laboratory Technician,Laboratory,Per Diem,Morning,4,0,4,Medium,Open,2026-02-18,2026-02-28,2026-03-28,4,95.15
REQ001706,22001F,BEDFORD VA MEDICAL CENTER,BEDFORD,MA,Physical Therapist,Rehabilitation,Per Diem,Night,8,1,7,Critical,Partially Filled,2026-05-21,2026-06-17,2026-07-15,4,153.04
REQ001707,220001,UMASS MEMORIAL HEALTHALLIANCE HOSPITALS,LEOMINSTER,MA,ICU Nurse,Intensive Care Unit,Per Diem,Day,10,2,8,Low,Partially Filled,2025-08-12,2025-08-28,2026-02-26,26,118.92
REQ001708,220095,HEYWOOD HOSPITAL -,GARDNER,MA,Laboratory Technician,Laboratory,Travel Contract,Evening,14,3,11,Critical,Partially Filled,2025-11-07,2025-11-17,2026-03-09,16,73.79
REQ001709,220163,UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,WORCESTER,MA,Radiologic Technologist,Radiology,Travel Contract,Night,3,3,0,High,Filled,2025-09-17,2025-11-01,2025-11-29,4,90.09
REQ001710,220119,BRIGHAM AND WOMEN FAULKNER HOSPITAL,JAMAICA PLAIN,MA,ICU Nurse,Intensive Care Unit,Travel Contract,Day,8,2,6,High,Partially Filled,2026-07-18,2026-08-23,2026-11-22,13,157.22
REQ001711,220046,BERKSHIRE MEDICAL CENTER,PITTSFIELD,MA,ICU Nurse,Intensive Care Unit,Local Contract,Day,2,0,2,Medium,Open,2025-09-27,2025-10-28,2026-01-27,13,155.52
REQ001712,220035,NORTH SHORE MEDICAL CENTER -,SALEM,MA,Emergency Room Nurse,Emergency Department,Local Contract,Night,15,7,8,Low,Partially Filled,2026-01-23,2026-03-04,2026-06-03,13,140.03
REQ001713,220101,NEWTON-WELLESLEY HOSPITAL,NEWTON,MA,Respiratory Therapist,Respiratory Care,Permanent Placement,Morning,1,0,1,High,Open,2026-01-20,2026-02-09,2026-06-01,16,92.25
REQ001714,220080,HOLY FAMILY HOSPITAL,METHUEN,MA,Emergency Room Nurse,Emergency Department,Local Contract,Morning,1,1,0,High,Filled,2025-09-21,2025-10-03,2025-12-26,12,140.35
REQ001715,221300,MARTHA'S VINEYARD HOSPITAL INC,OAK BLUFFS,MA,Emergency Room Nurse,Emergency Department,Travel Contract,Night,7,2,5,High,Partially Filled,2025-10-16,2025-11-30,2026-02-22,12,125.67
REQ001716,224007,MCLEAN HOSPITAL CORPORATION,BELMONT,MA,Respiratory Therapist,Respiratory Care,Per Diem,Night,12,10,2,High,Partially Filled,2025-09-03,2025-09-10,2025-11-05,8,125.84
REQ001717,224013,ARBOUR HOSPITAL,BOSTON,MA,ICU Nurse,Intensive Care Unit,Local Contract,Evening,3,2,1,Critical,Partially Filled,2025-11-26,2026-01-01,2026-01-29,4,143.48
REQ001718,224001,TAUNTON STATE HOSPITAL,TAUNTON,MA,Allied Health Professional,Allied Health,Per Diem,Day,4,0,4,High,Open,2026-02-15,2026-03-13,2026-05-08,8,144.5
REQ001719,224018,ARBOUR HUMAN RESOURCE INSTITUTE,BROOKLINE,MA,Emergency Room Nurse,Emergency Department,Local Contract,Evening,2,1,1,Medium,Partially Filled,2026-04-04,2026-04-14,2026-07-14,13,134.64
REQ001720,220077,BAYSTATE MEDICAL CENTER,SPRINGFIELD,MA,Emergency Room Nurse,Emergency Department,Travel Contract,Evening,12,11,1,Medium,Partially Filled,2026-06-03,2026-06-13,2026-09-12,13,141.36
REQ001721,220177,NANTUCKET COTTAGE HOSPITAL,NANTUCKET,MA,Travel Nurse,Travel Nursing,Per Diem,Morning,9,1,8,Medium,Partially Filled,2025-10-06,2025-10-21,2026-01-13,12,175.48
REQ001722,224023,WESTWOOD PEMBROKE HEALTH SYSTEMS,WESTWOOD,MA,Registered Nurse,General Nursing,Travel Contract,Day,4,0,4,High,Open,2025-11-22,2025-12-17,2026-01-14,4,148.56
REQ001723,220002,MOUNT AUBURN HOSPITAL,CAMBRIDGE,MA,Radiologic Technologist,Radiology,Travel Contract,Morning,7,4,3,Medium,Partially Filled,2026-05-16,2026-06-20,2026-09-12,12,129.39
REQ001724,224007,MCLEAN HOSPITAL CORPORATION,BELMONT,MA,Allied Health Professional,Allied Health,Permanent Placement,Day,4,2,2,Medium,Partially Filled,2025-12-24,2026-01-27,2026-03-24,8,146.71
REQ001725,220033,NORTHEAST HOSPITAL CORPORATION,BEVERLY,MA,Respiratory Therapist,Respiratory Care,Travel Contract,Day,9,0,9,Low,Open,2025-08-02,2025-08-16,2025-09-13,4,86.87
REQ001726,220177,NANTUCKET COTTAGE HOSPITAL,NANTUCKET,MA,Laboratory Technician,Laboratory,Travel Contract,Evening,7,4,3,Medium,Partially Filled,2025-11-26,2025-12-09,2026-03-10,13,104.14
REQ001727,224001,TAUNTON STATE HOSPITAL,TAUNTON,MA,Registered Nurse,General Nursing,Permanent Placement,Day,11,5,6,Medium,Partially Filled,2026-04-22,2026-05-05,2026-11-03,26,87.13
REQ001728,220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,NEEDHAM,MA,Allied Health Professional,Allied Health,Travel Contract,Evening,2,0,2,Medium,Open,2026-07-27,2026-08-06,2026-11-05,13,107.26
REQ001729,220033,NORTHEAST HOSPITAL CORPORATION,BEVERLY,MA,Travel Nurse,Travel Nursing,Per Diem,Morning,14,13,1,Critical,Partially Filled,2026-01-18,2026-01-30,2026-02-27,4,181.77
REQ001730,220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,BROCKTON,MA,Physician,Medical Services,Local Contract,Day,2,2,0,Low,Filled,2025-11-11,2025-12-13,2026-02-07,8,270.46
REQ001731,224007,MCLEAN HOSPITAL CORPORATION,BELMONT,MA,Laboratory Technician,Laboratory,Per Diem,Evening,7,6,1,Low,Partially Filled,2026-04-28,2026-05-27,2026-08-26,13,76.43
REQ001732,220062,ADCARE HOSPITAL OF WORCESTER INC,WORCESTER,MA,Allied Health Professional,Allied Health,Permanent Placement,Morning,7,2,5,High,Partially Filled,2025-11-10,2025-11-29,2026-03-21,16,152.27
REQ001733,220101,NEWTON-WELLESLEY HOSPITAL,NEWTON,MA,Emergency Room Nurse,Emergency Department,Local Contract,Night,2,2,0,High,Filled,2025-09-10,2025-10-09,2026-01-29,16,133.25
REQ001734,224021,ARBOUR-FULLER HOSPITAL,SOUTH ATTLEBORO,MA,Registered Nurse,General Nursing,Per Diem,Morning,7,1,6,High,Partially Filled,2025-12-15,2026-01-16,2026-04-17,13,86.75
REQ001735,220065,BAYSTATE NOBLE HOSPITAL,WESTFIELD,MA,ICU Nurse,Intensive Care Unit,Travel Contract,Morning,8,7,1,Low,Partially Filled,2025-08-26,2025-09-30,2026-01-20,16,157.43
REQ001736,223300,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,BRIGHTON,MA,Physical Therapist,Rehabilitation,Per Diem,Day,2,2,0,Medium,Filled,2025-11-29,2026-01-09,2026-05-01,16,138.74
REQ001737,220065,BAYSTATE NOBLE HOSPITAL,WESTFIELD,MA,Allied Health Professional,Allied Health,Travel Contract,Morning,10,9,1,High,Partially Filled,2025-10-28,2025-11-06,2026-01-29,12,131.86
REQ001738,220100,SOUTH SHORE HOSPITAL,SOUTH WEYMOUTH,MA,Respiratory Therapist,Respiratory Care,Travel Contract,Night,11,3,8,Medium,Partially Filled,2026-06-07,2026-07-17,2026-10-16,13,115.73
REQ001739,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,BOSTON,MA,Respiratory Therapist,Respiratory Care,Travel Contract,Evening,12,4,8,Critical,Partially Filled,2026-02-12,2026-03-29,2026-07-19,16,151.88
REQ001740,224022,BOURNEWOOD HOSPITAL,BROOKLINE,MA,Travel Nurse,Travel Nursing,Per Diem,Night,8,7,1,Medium,Partially Filled,2026-04-06,2026-05-01,2026-05-29,4,127.19
REQ001741,221300,MARTHA'S VINEYARD HOSPITAL INC,OAK BLUFFS,MA,Respiratory Therapist,Respiratory Care,Per Diem,Day,12,8,4,Critical,Partially Filled,2025-11-02,2025-11-22,2026-05-23,26,116.22
REQ001742,220029,ANNA JAQUES HOSPITAL,NEWBURYPORT,MA,ICU Nurse,Intensive Care Unit,Local Contract,Day,15,13,2,Medium,Partially Filled,2026-07-31,2026-08-23,2026-10-18,8,108.57
REQ001743,22009F,NORTHAMPTON VA MEDICAL CENTER,LEEDS,MA,Laboratory Technician,Laboratory,Local Contract,Day,7,0,7,High,Open,2025-10-27,2025-11-09,2025-12-07,4,114.23
REQ001744,223300,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,BRIGHTON,MA,ICU Nurse,Intensive Care Unit,Permanent Placement,Night,6,5,1,High,Partially Filled,2026-05-07,2026-05-19,2026-07-14,8,110.85
REQ001745,221304,NORTH ADAMS REGIONAL HOSPITAL CORPORATION,NORTH ADAMS,MA,Registered Nurse,General Nursing,Travel Contract,Day,10,4,6,Critical,Partially Filled,2026-05-03,2026-06-11,2026-12-10,26,149.97
REQ001746,223300,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,BRIGHTON,MA,Physician,Medical Services,Permanent Placement,Morning,13,1,12,Medium,Partially Filled,2026-05-01,2026-05-16,2026-07-11,8,291.62
REQ001747,224040,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,BOSTON,MA,Physical Therapist,Rehabilitation,Local Contract,Day,8,0,8,High,Open,2026-03-14,2026-04-22,2026-07-15,12,110.17
REQ001748,221303,ATHOL MEMORIAL HOSPITAL,ATHOL,MA,Respiratory Therapist,Respiratory Care,Local Contract,Night,11,1,10,Medium,Partially Filled,2026-03-31,2026-04-27,2026-07-27,13,90.96
REQ001749,22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,JAMAICA PLAIN,MA,Respiratory Therapist,Respiratory Care,Per Diem,Night,9,7,2,High,Partially Filled,2025-09-16,2025-09-28,2025-11-23,8,114.64
REQ001750,224041,SOUTHCOAST BEHAVIORAL HEALTH,DARTMOUTH,MA,Emergency Room Nurse,Emergency Department,Travel Contract,Morning,11,7,4,Low,Partially Filled,2026-03-26,2026-04-27,2026-08-17,16,124.82
REQ001751,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,BOSTON,MA,Physician,Medical Services,Permanent Placement,Day,2,1,1,Medium,Partially Filled,2025-09-15,2025-10-29,2026-01-28,13,278.63
REQ001752,221302,FAIRVIEW HOSPITAL,GREAT BARRINGTON,MA,Emergency Room Nurse,Emergency Department,Per Diem,Evening,15,7,8,Medium,Partially Filled,2026-04-07,2026-05-02,2026-10-31,26,154.53
REQ001753,22009F,NORTHAMPTON VA MEDICAL CENTER,LEEDS,MA,Physical Therapist,Rehabilitation,Travel Contract,Evening,5,5,0,High,Filled,2026-07-04,2026-08-05,2026-09-30,8,111.81
REQ001754,224038,"WALDEN BEHAVIORAL CARE, LLC",DEDHAM,MA,Respiratory Therapist,Respiratory Care,Permanent Placement,Day,12,4,8,Medium,Partially Filled,2026-02-13,2026-03-26,2026-05-21,8,120.82
REQ001755,224022,BOURNEWOOD HOSPITAL,BROOKLINE,MA,ICU Nurse,Intensive Care Unit,Travel Contract,Evening,9,5,4,Medium,Partially Filled,2026-03-16,2026-03-23,2026-05-18,8,173.69
REQ001756,220070,MELROSEWAKEFIELD HEALTHCARE,MELROSE,MA,Physical Therapist,Rehabilitation,Local Contract,Day,9,8,1,Medium,Partially Filled,2025-12-03,2026-01-05,2026-03-30,12,132.17
REQ001757,224028,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,FALL RIVER,MA,Physician,Medical Services,Local Contract,Day,12,8,4,High,Partially Filled,2026-05-01,2026-06-02,2026-09-22,16,249.62
REQ001758,223300,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,BRIGHTON,MA,Respiratory Therapist,Respiratory Care,Permanent Placement,Day,8,1,7,High,Partially Filled,2026-04-03,2026-04-19,2026-08-09,16,89.44
REQ001759,224045,HOSPITAL FOR BEHAVIORAL MEDICINE,WORCESTER,MA,ICU Nurse,Intensive Care Unit,Per Diem,Night,15,7,8,Critical,Partially Filled,2025-11-18,2025-12-02,2026-03-24,16,166.12
REQ001760,220177,NANTUCKET COTTAGE HOSPITAL,NANTUCKET,MA,ICU Nurse,Intensive Care Unit,Travel Contract,Morning,12,6,6,Medium,Partially Filled,2025-11-28,2025-12-18,2026-03-19,13,122.4
REQ001761,220135,FALMOUTH HOSPITAL,FALMOUTH,MA,Allied Health Professional,Allied Health,Travel Contract,Night,7,5,2,Medium,Partially Filled,2026-05-12,2026-06-20,2026-07-18,4,156.93
REQ001762,224045,HOSPITAL FOR BEHAVIORAL MEDICINE,WORCESTER,MA,Radiologic Technologist,Radiology,Permanent Placement,Morning,10,1,9,High,Partially Filled,2025-10-14,2025-11-06,2025-12-04,4,143.11
REQ001763,220024,HOLYOKE MEDICAL CENTER,HOLYOKE,MA,Physician,Medical Services,Permanent Placement,Evening,7,1,6,High,Partially Filled,2025-08-15,2025-09-27,2025-12-27,13,305.2
REQ001764,220065,BAYSTATE NOBLE HOSPITAL,WESTFIELD,MA,Laboratory Technician,Laboratory,Travel Contract,Day,9,9,0,High,Filled,2025-10-04,2025-10-27,2026-02-16,16,100.32
REQ001765,223304,THE SHRINERS' HOSPITAL FOR CHILDREN - BOSTON,BOSTON,MA,Emergency Room Nurse,Emergency Department,Permanent Placement,Day,8,4,4,High,Partially Filled,2025-09-19,2025-10-13,2025-11-10,4,158.78
REQ001766,224044,WESTBOROUGH BEHAVIORAL HEALTHCARE HOSPITAL LLC,WESTBOROUGH,MA,Emergency Room Nurse,Emergency Department,Local Contract,Evening,9,6,3,High,Partially Filled,2026-02-18,2026-03-21,2026-06-13,12,138.47
REQ001767,220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",BURLINGTON,MA,Laboratory Technician,Laboratory,Per Diem,Morning,12,1,11,High,Partially Filled,2026-02-12,2026-03-27,2026-06-19,12,136.52
REQ001768,220016,BAYSTATE FRANKLIN MEDICAL CENTER,GREENFIELD,MA,ICU Nurse,Intensive Care Unit,Local Contract,Day,10,10,0,High,Filled,2025-10-03,2025-10-18,2026-04-18,26,159.67
REQ001769,220066,MERCY MEDICAL CTR,SPRINGFIELD,MA,Travel Nurse,Travel Nursing,Travel Contract,Day,1,1,0,Medium,Filled,2026-07-23,2026-08-23,2027-02-21,26,144.57
REQ001770,220077,BAYSTATE MEDICAL CENTER,SPRINGFIELD,MA,Travel Nurse,Travel Nursing,Local Contract,Evening,13,6,7,Medium,Partially Filled,2026-06-02,2026-07-13,2026-11-02,16,143.76
REQ001771,220105,WINCHESTER HOSPITAL,WINCHESTER,MA,Emergency Room Nurse,Emergency Department,Per Diem,Day,5,2,3,Medium,Partially Filled,2025-09-21,2025-10-30,2026-02-19,16,100.54
REQ001772,224018,ARBOUR HUMAN RESOURCE INSTITUTE,BROOKLINE,MA,Physical Therapist,Rehabilitation,Per Diem,Morning,13,2,11,Medium,Partially Filled,2026-07-02,2026-08-14,2026-11-06,12,112.53
REQ001773,220175,METROWEST MEDICAL CENTER,FRAMINGHAM,MA,Respiratory Therapist,Respiratory Care,Permanent Placement,Evening,14,8,6,Medium,Partially Filled,2026-07-16,2026-08-09,2027-02-07,26,88.5
REQ001774,220101,NEWTON-WELLESLEY HOSPITAL,NEWTON,MA,Physician,Medical Services,Per Diem,Evening,6,3,3,High,Partially Filled,2025-10-22,2025-10-29,2026-01-21,12,263.79
REQ001775,224018,ARBOUR HUMAN RESOURCE INSTITUTE,BROOKLINE,MA,Physical Therapist,Rehabilitation,Travel Contract,Evening,4,1,3,Medium,Partially Filled,2026-03-19,2026-04-14,2026-07-07,12,151.99
REQ001776,220010,MERRIMACK HEALTH LAWRENCE HOSPITAL,LAWRENCE,MA,Physician,Medical Services,Local Contract,Evening,14,10,4,Medium,Partially Filled,2026-02-24,2026-03-27,2026-05-22,8,260.24
REQ001777,220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,NEEDHAM,MA,Respiratory Therapist,Respiratory Care,Local Contract,Day,10,5,5,Low,Partially Filled,2026-06-20,2026-07-18,2026-11-07,16,150.23
REQ001778,220088,NEW ENGLAND BAPTIST HOSPITAL,BOSTON,MA,Emergency Room Nurse,Emergency Department,Local Contract,Evening,3,2,1,Medium,Partially Filled,2025-11-04,2025-11-18,2026-01-13,8,161.69
REQ001779,220126,NORWOOD HOSPITAL,NORWOOD,MA,Physician,Medical Services,Permanent Placement,Day,10,1,9,Medium,Partially Filled,2026-02-22,2026-03-09,2026-06-01,12,252.38
REQ001780,220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,MILTON,MA,ICU Nurse,Intensive Care Unit,Permanent Placement,Day,9,8,1,Low,Partially Filled,2026-02-07,2026-03-18,2026-06-10,12,168.31
REQ001781,224043,TARAVISTA BEHAVIORAL HEALTH CENTER,DEVENS,MA,Registered Nurse,General Nursing,Permanent Placement,Evening,9,6,3,Critical,Partially Filled,2025-09-25,2025-11-01,2026-02-21,16,93.95
REQ001782,22001F,BEDFORD VA MEDICAL CENTER,BEDFORD,MA,Emergency Room Nurse,Emergency Department,Per Diem,Evening,8,0,8,Medium,Open,2026-05-23,2026-07-07,2026-09-29,12,150.28
REQ001783,223300,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,BRIGHTON,MA,Emergency Room Nurse,Emergency Department,Local Contract,Day,3,0,3,Medium,Open,2026-06-23,2026-07-27,2026-08-24,4,117.59
REQ001784,220020,SAINT ANNE'S HOSPITAL,FALL RIVER,MA,Allied Health Professional,Allied Health,Permanent Placement,Day,12,9,3,Medium,Partially Filled,2025-11-25,2025-12-29,2026-03-23,12,114.52
REQ001785,224039,WHITTIER PAVILION,HAVERHILL,MA,Emergency Room Nurse,Emergency Department,Local Contract,Day,3,2,1,High,Partially Filled,2026-02-05,2026-02-28,2026-06-20,16,148.63
REQ001786,224040,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,BOSTON,MA,Laboratory Technician,Laboratory,Per Diem,Day,13,12,1,Low,Partially Filled,2026-01-14,2026-02-06,2026-05-01,12,134.12
REQ001787,220135,FALMOUTH HOSPITAL,FALMOUTH,MA,Physician,Medical Services,Per Diem,Night,11,7,4,High,Partially Filled,2026-07-01,2026-07-31,2026-10-23,12,299.19
REQ001788,220030,BAYSTATE WING HOSPITAL,PALMER,MA,ICU Nurse,Intensive Care Unit,Per Diem,Evening,15,14,1,High,Partially Filled,2025-10-11,2025-10-30,2025-12-25,8,148.46
REQ001789,22001F,BEDFORD VA MEDICAL CENTER,BEDFORD,MA,Radiologic Technologist,Radiology,Local Contract,Evening,4,2,2,Medium,Partially Filled,2026-03-13,2026-04-14,2026-06-09,8,95.41
REQ001790,220116,TUFTS MEDICAL CENTER,BOSTON,MA,Laboratory Technician,Laboratory,Per Diem,Day,15,15,0,High,Filled,2026-02-11,2026-02-28,2026-03-28,4,72.25
REQ001791,220065,BAYSTATE NOBLE HOSPITAL,WESTFIELD,MA,Physical Therapist,Rehabilitation,Local Contract,Day,5,2,3,Medium,Partially Filled,2026-02-15,2026-03-09,2026-04-06,4,161.6
REQ001792,224040,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,BOSTON,MA,Allied Health Professional,Allied Health,Local Contract,Morning,5,4,1,High,Partially Filled,2026-05-07,2026-06-15,2026-08-10,8,151.68
REQ001793,220029,ANNA JAQUES HOSPITAL,NEWBURYPORT,MA,Registered Nurse,General Nursing,Permanent Placement,Evening,2,2,0,Medium,Filled,2026-07-25,2026-08-07,2026-11-27,16,105.06
REQ001794,220065,BAYSTATE NOBLE HOSPITAL,WESTFIELD,MA,Respiratory Therapist,Respiratory Care,Per Diem,Morning,5,2,3,Medium,Partially Filled,2026-01-24,2026-02-11,2026-05-06,12,88.74
REQ001795,224043,TARAVISTA BEHAVIORAL HEALTH CENTER,DEVENS,MA,Travel Nurse,Travel Nursing,Local Contract,Evening,2,1,1,High,Partially Filled,2026-05-01,2026-05-31,2026-11-29,26,153.67
REQ001796,220029,ANNA JAQUES HOSPITAL,NEWBURYPORT,MA,Allied Health Professional,Allied Health,Per Diem,Evening,3,3,0,High,Filled,2025-12-02,2026-01-16,2026-02-13,4,129.75
REQ001797,220088,NEW ENGLAND BAPTIST HOSPITAL,BOSTON,MA,Physical Therapist,Rehabilitation,Per Diem,Morning,15,1,14,Medium,Partially Filled,2026-04-28,2026-06-06,2026-08-01,8,141.22
REQ001798,220020,SAINT ANNE'S HOSPITAL,FALL RIVER,MA,ICU Nurse,Intensive Care Unit,Permanent Placement,Night,3,2,1,Low,Partially Filled,2025-12-19,2026-01-23,2026-07-24,26,111.27
REQ001799,22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,JAMAICA PLAIN,MA,Laboratory Technician,Laboratory,Local Contract,Night,5,1,4,High,Partially Filled,2026-02-12,2026-03-07,2026-05-02,8,79.39
REQ001800,220084,EMERSON HOSPITAL -,W CONCORD,MA,Travel Nurse,Travel Nursing,Permanent Placement,Day,2,2,0,Medium,Filled,2026-05-18,2026-05-31,2026-07-26,8,172.18
REQ001801,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,SOUTHBRIDGE,MA,Travel Nurse,Travel Nursing,Local Contract,Night,15,1,14,Medium,Partially Filled,2025-10-28,2025-12-07,2026-03-29,16,118.13
REQ001802,220060,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,PLYMOUTH,MA,Registered Nurse,General Nursing,Travel Contract,Day,15,0,15,High,Open,2025-11-03,2025-11-24,2026-01-19,8,112.02
REQ001803,220101,NEWTON-WELLESLEY HOSPITAL,NEWTON,MA,Respiratory Therapist,Respiratory Care,Permanent Placement,Evening,9,9,0,Medium,Filled,2025-09-28,2025-10-07,2025-11-04,4,123.34
REQ001804,220024,HOLYOKE MEDICAL CENTER,HOLYOKE,MA,Travel Nurse,Travel Nursing,Local Contract,Morning,5,0,5,Critical,Open,2026-02-07,2026-03-10,2026-04-07,4,160.49
REQ001805,220105,WINCHESTER HOSPITAL,WINCHESTER,MA,ICU Nurse,Intensive Care Unit,Per Diem,Evening,13,7,6,High,Partially Filled,2026-05-29,2026-07-07,2026-08-04,4,158.65
REQ001806,223304,THE SHRINERS' HOSPITAL FOR CHILDREN - BOSTON,BOSTON,MA,Emergency Room Nurse,Emergency Department,Travel Contract,Day,7,5,2,Low,Partially Filled,2025-11-08,2025-12-05,2026-02-27,12,151.33
REQ001807,224013,ARBOUR HOSPITAL,BOSTON,MA,Radiologic Technologist,Radiology,Per Diem,Morning,6,6,0,Critical,Filled,2026-02-23,2026-03-13,2026-04-10,4,123.18
REQ001808,221304,NORTH ADAMS REGIONAL HOSPITAL CORPORATION,NORTH ADAMS,MA,ICU Nurse,Intensive Care Unit,Permanent Placement,Evening,1,1,0,Medium,Filled,2026-01-17,2026-01-25,2026-07-26,26,111.44
REQ001809,220029,ANNA JAQUES HOSPITAL,NEWBURYPORT,MA,Respiratory Therapist,Respiratory Care,Local Contract,Morning,12,1,11,Low,Partially Filled,2026-02-06,2026-03-04,2026-04-01,4,116.29
REQ001810,221300,MARTHA'S VINEYARD HOSPITAL INC,OAK BLUFFS,MA,ICU Nurse,Intensive Care Unit,Permanent Placement,Day,13,9,4,Medium,Partially Filled,2026-02-21,2026-04-06,2026-06-29,12,106.05
REQ001811,220116,TUFTS MEDICAL CENTER,BOSTON,MA,Travel Nurse,Travel Nursing,Local Contract,Evening,4,2,2,Medium,Partially Filled,2026-03-09,2026-04-11,2026-08-01,16,154.72
REQ001812,224044,WESTBOROUGH BEHAVIORAL HEALTHCARE HOSPITAL LLC,WESTBOROUGH,MA,Respiratory Therapist,Respiratory Care,Local Contract,Evening,8,0,8,High,Open,2025-10-21,2025-11-21,2026-03-13,16,121.4
REQ001813,224039,WHITTIER PAVILION,HAVERHILL,MA,Physical Therapist,Rehabilitation,Permanent Placement,Day,11,10,1,Medium,Partially Filled,2025-09-30,2025-11-06,2026-02-26,16,117.97
REQ001814,220163,UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,WORCESTER,MA,Respiratory Therapist,Respiratory Care,Permanent Placement,Evening,14,1,13,Low,Partially Filled,2025-11-01,2025-12-01,2026-03-02,13,126.63
REQ001815,223302,BOSTON CHILDREN'S HOSPITAL,BOSTON,MA,Registered Nurse,General Nursing,Permanent Placement,Night,15,11,4,Medium,Partially Filled,2025-09-14,2025-09-29,2025-12-29,13,106.19
